60%EE 	80%EE	100%E		30%PV Rest Wind
0.42368	0.29129	0.15891		
0.40206	0.26247	0.12287		
0.37294	0.22365	0.074351		
0.3353	0.17345	0.011609		
0.28859	0.11118	0.03		
0.25437	0.065547	0.03		
0.21918	0.018634	0.03		
0.17634	0.03	0.03		
0.13777	0.03	0.03		
0.097908	0.03	0.03		
0.081762	0.03	0.03		
0.046597	0.03	0.03		
0.014444	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.010051	0.03	0.03		
0.046699	0.03	0.03		
0.080852	0.03	0.03		
0.13203	0.03	0.03		
0.17756	0.03	0.03		
0.22613	0.027894	0.03		
0.27714	0.095912	0.03		
0.32496	0.15967	0.03		
0.37865	0.23125	0.083854		
0.42851	0.29774	0.16696		
0.46561	0.3472	0.22879		
0.49237	0.38288	0.27339		
0.5158	0.41412	0.31244		
0.53617	0.44128	0.3464		
0.54124	0.44804	0.35484		
0.54145	0.44832	0.35519		
0.54505	0.45312	0.36119		
0.54541	0.4536	0.36179		
0.55285	0.46353	0.3742		
0.54719	0.45597	0.36476		
0.53786	0.44353	0.34921		
0.53215	0.43593	0.3397		
0.52835	0.43085	0.33336		
0.52867	0.43128	0.33389		
0.52842	0.43095	0.33348		
0.53203	0.43577	0.3395		
0.53553	0.44043	0.34533		
0.53379	0.43812	0.34244		
0.53362	0.43788	0.34214		
0.53482	0.43948	0.34414		
0.53936	0.44554	0.35171		
0.54637	0.45488	0.36339		
0.54854	0.45778	0.36701		
0.5539	0.46493	0.37595		
0.55398	0.46503	0.37608		
0.55811	0.47054	0.38297		
0.55739	0.46958	0.38176		
0.5612	0.47465	0.38811		
0.56009	0.47318	0.38627		
0.56425	0.47872	0.39319		
0.56331	0.47747	0.39163		
0.5638	0.47812	0.39244		
0.56659	0.48184	0.3971		
0.56999	0.48638	0.40277		
0.58093	0.50096	0.42099		
0.57917	0.49861	0.41805		
0.59452	0.51909	0.44365		
0.60095	0.52766	0.45437		
0.60421	0.532	0.4598		
0.61452	0.54575	0.47698		
0.61653	0.54844	0.48034		
0.61739	0.54958	0.48177		
0.61941	0.55226	0.48512		
0.62123	0.5547	0.48817		
0.6255	0.56039	0.49528		
0.6373	0.57612	0.51494		
0.64624	0.58805	0.52985		
0.65044	0.59364	0.53684		
0.65715	0.60259	0.54803		
0.6639	0.61159	0.55928		
0.6689	0.61825	0.5676		
0.67275	0.62339	0.57403		
0.67587	0.62755	0.57923		
0.66873	0.61802	0.56732		
0.65717	0.60261	0.54806		
0.63814	0.57724	0.51634		
0.62252	0.55641	0.49031		
0.59633	0.5215	0.44666		
0.56189	0.47558	0.38926		
0.52636	0.4282	0.33004		
0.48989	0.37957	0.26925		
0.45034	0.32684	0.20334		
0.41435	0.27886	0.14337		
0.38014	0.23324	0.086347		
0.35237	0.19622	0.040062		
0.31284	0.14351	0.03		
0.27544	0.093637	0.03		
0.24115	0.047925	0.03		
0.21198	0.0090338	0.03		
0.1875	0.03	0.03		
0.16102	0.03	0.03		
0.14724	0.03	0.03		
0.13508	0.03	0.03		
0.1093	0.03	0.03		
0.10125	0.03	0.03		
0.10815	0.03	0.03		
0.11625	0.03	0.03		
0.13934	0.03	0.03		
0.1741	0.03	0.03		
0.19967	0.03	0.03		
0.21818	0.017293	0.03		
0.24721	0.056003	0.03		
0.27315	0.090594	0.03		
0.29637	0.12155	0.03		
0.32163	0.15523	0.03		
0.36228	0.20943	0.056582		
0.3882	0.24399	0.099777		
0.41571	0.28067	0.14563		
0.44781	0.32347	0.19912		
0.48441	0.37227	0.26013		
0.52138	0.42156	0.32174		
0.55289	0.46358	0.37426		
0.58773	0.51002	0.43232		
0.61613	0.5479	0.47966		
0.64919	0.59198	0.53476		
0.67545	0.62699	0.57853		
0.69612	0.65455	0.61298		
0.71281	0.67681	0.6408		
0.73064	0.70057	0.67051		
0.7418	0.71546	0.68911		
0.7475	0.72305	0.69861		
0.75024	0.7267	0.70317		
0.75176	0.72873	0.7057		
0.75526	0.7334	0.71155		
0.75554	0.73377	0.71201		
0.75344	0.73097	0.70851		
0.75252	0.72975	0.70698		
0.75071	0.72733	0.70396		
0.74846	0.72434	0.70022		
0.74787	0.72355	0.69922		
0.74634	0.72151	0.69668		
0.74501	0.71974	0.69446		
0.74348	0.71769	0.69191		
0.74334	0.7175	0.69167		
0.74105	0.71446	0.68787		
0.7381	0.71052	0.68294		
0.73568	0.7073	0.67891		
0.73355	0.70446	0.67536		
0.7304	0.70025	0.6701		
0.73027	0.70008	0.66989		
0.72889	0.69824	0.6676		
0.72786	0.69687	0.66588		
0.72695	0.69565	0.66436		
0.7263	0.69479	0.66327		
0.72396	0.69167	0.65938		
0.7231	0.69052	0.65795		
0.72198	0.68903	0.65608		
0.72204	0.68911	0.65618		
0.72192	0.68895	0.65598		
0.72317	0.69061	0.65806		
0.7237	0.69132	0.65895		
0.72415	0.69192	0.65969		
0.72398	0.69169	0.65941		
0.7232	0.69066	0.65811		
0.72186	0.68887	0.65587		
0.71983	0.68616	0.65249		
0.71826	0.68406	0.64987		
0.7172	0.68266	0.64812		
0.71645	0.68166	0.64687		
0.71698	0.68236	0.64774		
0.71653	0.68177	0.647		
0.72157	0.68848	0.65539		
0.72197	0.68902	0.65607		
0.72196	0.68901	0.65605		
0.72068	0.6873	0.65392		
0.72318	0.69063	0.65808		
0.72338	0.69089	0.65841		
0.72295	0.69032	0.65769		
0.71895	0.68499	0.65103		
0.70878	0.67143	0.63408		
0.69399	0.65171	0.60943		
0.6745	0.62572	0.57695		
0.65108	0.59449	0.53791		
0.63028	0.56676	0.50324		
0.60457	0.53249	0.4604		
0.57439	0.49224	0.4101		
0.54174	0.44871	0.35568		
0.50378	0.3981	0.29242		
0.46848	0.35103	0.23358		
0.43375	0.30472	0.17569		
0.3936	0.25119	0.10878		
0.35643	0.20163	0.046829		
0.31416	0.14527	0.03		
0.27773	0.096695	0.03		
0.24697	0.055676	0.03		
0.20973	0.0060274	0.03		
0.18185	0.03	0.03		
0.16106	0.03	0.03		
0.15277	0.03	0.03		
0.14125	0.03	0.03		
0.14097	0.03	0.03		
0.14912	0.03	0.03		
0.15508	0.03	0.03		
0.16875	0.03	0.03		
0.19134	0.03	0.03		
0.21756	0.016474	0.03		
0.24318	0.050627	0.03		
0.26241	0.076268	0.03		
0.28321	0.104	0.03		
0.30492	0.13295	0.03		
0.33028	0.16676	0.0032455		
0.36501	0.21307	0.061134		
0.37246	0.22301	0.073549		
0.40178	0.2621	0.12241		
0.42233	0.2895	0.15667		
0.4527	0.32999	0.20728		
0.48206	0.36913	0.2562		
0.5098	0.40612	0.30245		
0.53882	0.44482	0.35082		
0.56945	0.48565	0.40186		
0.60222	0.52935	0.45648		
0.62391	0.55826	0.49262		
0.6413	0.58145	0.5216		
0.66053	0.60709	0.55366		
0.67686	0.62887	0.58088		
0.68485	0.63953	0.5942		
0.68783	0.6435	0.59916		
0.68643	0.64163	0.59683		
0.68356	0.6378	0.59204		
0.6806	0.63386	0.58712		
0.67389	0.62491	0.57593		
0.66608	0.6145	0.56292		
0.66005	0.60645	0.55286		
0.65459	0.59918	0.54376		
0.65171	0.59533	0.53896		
0.64561	0.5872	0.5288		
0.64169	0.58198	0.52227		
0.64178	0.5821	0.52242		
0.64094	0.58098	0.52101		
0.63922	0.57868	0.51814		
0.63571	0.574	0.51229		
0.63776	0.57673	0.5157		
0.63686	0.57553	0.51421		
0.63884	0.57818	0.51752		
0.63983	0.57949	0.51915		
0.64122	0.58135	0.52148		
0.64125	0.58139	0.52153		
0.63756	0.57647	0.51539		
0.639	0.5784	0.51779		
0.64222	0.58268	0.52315		
0.64499	0.58638	0.52776		
0.64561	0.5872	0.52879		
0.64728	0.58943	0.53158		
0.64779	0.59011	0.53243		
0.64718	0.58929	0.53141		
0.647	0.58906	0.53112		
0.64423	0.58536	0.52649		
0.64564	0.58725	0.52885		
0.64706	0.58914	0.53121		
0.64464	0.58591	0.52717		
0.64503	0.58643	0.52783		
0.64769	0.58998	0.53227		
0.64751	0.58974	0.53197		
0.64615	0.58793	0.5297		
0.64744	0.58965	0.53185		
0.64701	0.58908	0.53114		
0.64433	0.5855	0.52666		
0.64563	0.58723	0.52883		
0.64515	0.58659	0.52803		
0.6443	0.58545	0.5266		
0.64228	0.58276	0.52325		
0.64352	0.58441	0.5253		
0.64324	0.58404	0.52484		
0.63507	0.57315	0.51124		
0.61749	0.54971	0.48193		
0.59707	0.52249	0.4479		
0.56926	0.4854	0.40154		
0.53737	0.44289	0.3484		
0.49774	0.39004	0.28234		
0.451	0.32773	0.20445		
0.40664	0.26858	0.13051		
0.35509	0.19984	0.044595		
0.30663	0.13523	0.03		
0.2498	0.059453	0.03		
0.18498	0.03	0.03		
0.12935	0.03	0.03		
0.065283	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0022854	0.03	0.03		
0.028249	0.03	0.03		
0.077546	0.03	0.03		
0.11239	0.03	0.03		
0.15361	0.03	0.03		
0.22572	0.027345	0.03		
0.25722	0.069344	0.03		
0.30898	0.13836	0.03		
0.36316	0.21061	0.058049		
0.44014	0.31324	0.18634		
0.49375	0.38472	0.2757		
0.53993	0.44629	0.35266		
0.57422	0.49201	0.40981		
0.60079	0.52744	0.45409		
0.62651	0.56174	0.49697		
0.64321	0.58401	0.5248		
0.65373	0.59803	0.54233		
0.65585	0.60085	0.54585		
0.65449	0.59904	0.54359		
0.65042	0.59362	0.53681		
0.64153	0.58176	0.52199		
0.63539	0.57358	0.51176		
0.62899	0.56505	0.5011		
0.62614	0.56124	0.49634		
0.62464	0.55924	0.49384		
0.62769	0.56331	0.49893		
0.62866	0.5646	0.50055		
0.62951	0.56574	0.50197		
0.63118	0.56797	0.50475		
0.63103	0.56776	0.50449		
0.63155	0.56846	0.50536		
0.631	0.56773	0.50445		
0.63156	0.56847	0.50537		
0.63626	0.57474	0.51322		
0.63857	0.57781	0.51706		
0.64173	0.58203	0.52232		
0.64211	0.58253	0.52296		
0.6436	0.58452	0.52544		
0.64536	0.58687	0.52838		
0.65026	0.5934	0.53654		
0.65636	0.60153	0.54671		
0.66031	0.6068	0.55329		
0.66635	0.61485	0.56336		
0.67084	0.62084	0.57084		
0.67396	0.62501	0.57605		
0.67665	0.62859	0.58053		
0.68117	0.63461	0.58806		
0.686	0.64106	0.59612		
0.69081	0.64746	0.60412		
0.69568	0.65396	0.61224		
0.69866	0.65794	0.61721		
0.69983	0.6595	0.61916		
0.7014	0.66159	0.62178		
0.70413	0.66523	0.62632		
0.70434	0.6655	0.62667		
0.70534	0.66684	0.62834		
0.70536	0.66688	0.62839		
0.70736	0.66953	0.6317		
0.70952	0.67242	0.63532		
0.71072	0.67402	0.63731		
0.71126	0.67473	0.63821		
0.71343	0.67763	0.64184		
0.71379	0.67811	0.64243		
0.71102	0.67442	0.63781		
0.7054	0.66693	0.62845		
0.69368	0.6513	0.60892		
0.67693	0.62896	0.581		
0.65451	0.59907	0.54363		
0.62529	0.56011	0.49493		
0.59511	0.51987	0.44463		
0.56004	0.47311	0.38618		
0.52157	0.42182	0.32206		
0.47821	0.364	0.24979		
0.44116	0.31461	0.18805		
0.39823	0.25736	0.11649		
0.35818	0.20397	0.049752		
0.3133	0.14413	0.03		
0.25545	0.066991	0.03		
0.21041	0.0069407	0.03		
0.17527	0.03	0.03		
0.13804	0.03	0.03		
0.10083	0.03	0.03		
0.08368	0.03	0.03		
0.071862	0.03	0.03		
0.070688	0.03	0.03		
0.068243	0.03	0.03		
0.065416	0.03	0.03		
0.078068	0.03	0.03		
0.077917	0.03	0.03		
0.092318	0.03	0.03		
0.11147	0.03	0.03		
0.12404	0.03	0.03		
0.13706	0.03	0.03		
0.15391	0.03	0.03		
0.16055	0.03	0.03		
0.17013	0.03	0.03		
0.19791	0.03	0.03		
0.22647	0.028355	0.03		
0.25549	0.067046	0.03		
0.28308	0.10383	0.03		
0.31432	0.14548	0.03		
0.35402	0.19841	0.04281		
0.38593	0.24096	0.095991		
0.42915	0.29859	0.16803		
0.47558	0.3605	0.24541		
0.52195	0.42232	0.3227		
0.56085	0.47419	0.38753		
0.5929	0.51693	0.44095		
0.62333	0.55749	0.49166		
0.64401	0.58507	0.52613		
0.65937	0.60555	0.55173		
0.66947	0.61902	0.56857		
0.66745	0.61633	0.5652		
0.65815	0.60392	0.5497		
0.64636	0.58821	0.53005		
0.63562	0.57388	0.51215		
0.62221	0.556	0.48979		
0.61228	0.54276	0.47324		
0.59778	0.52343	0.44908		
0.58668	0.50863	0.43058		
0.58142	0.50161	0.42181		
0.57058	0.48716	0.40375		
0.56693	0.48229	0.39766		
0.56155	0.47513	0.3887		
0.55696	0.469	0.38104		
0.55109	0.46118	0.37126		
0.54929	0.45878	0.36826		
0.54607	0.45448	0.36289		
0.54337	0.45089	0.3584		
0.54408	0.45184	0.35959		
0.54511	0.4532	0.36129		
0.54957	0.45915	0.36873		
0.54973	0.45936	0.36899		
0.55201	0.4624	0.37279		
0.55441	0.4656	0.3768		
0.55896	0.47167	0.38437		
0.56345	0.47765	0.39186		
0.56884	0.48484	0.40085		
0.57285	0.49018	0.40752		
0.57804	0.49711	0.41619		
0.58256	0.50314	0.42371		
0.58482	0.50615	0.42748		
0.59189	0.51558	0.43926		
0.5996	0.52586	0.45211		
0.60541	0.53361	0.4618		
0.60623	0.5347	0.46316		
0.60465	0.53259	0.46053		
0.60356	0.53114	0.45871		
0.59771	0.52334	0.44897		
0.59303	0.5171	0.44117		
0.58809	0.5105	0.43292		
0.59016	0.51327	0.43638		
0.58703	0.5091	0.43116		
0.58187	0.50222	0.42256		
0.58015	0.49992	0.41969		
0.58045	0.50032	0.42019		
0.58589	0.50758	0.42927		
0.59063	0.51389	0.43716		
0.59599	0.52104	0.44609		
0.59164	0.51524	0.43884		
0.58456	0.5058	0.42704		
0.57556	0.49381	0.41205		
0.5518	0.46212	0.37244		
0.52248	0.42302	0.32357		
0.48382	0.37149	0.25915		
0.44382	0.31815	0.19248		
0.40004	0.25977	0.11951		
0.34623	0.18803	0.029831		
0.3008	0.12746	0.03		
0.25643	0.068294	0.03		
0.20747	0.0030211	0.03		
0.15988	0.03	0.03		
0.10954	0.03	0.03		
0.04395	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.029654	0.03	0.03		
0.07348	0.03	0.03		
0.11267	0.03	0.03		
0.17226	0.03	0.03		
0.23809	0.043839	0.03		
0.30269	0.12998	0.03		
0.35734	0.20284	0.048341		
0.41195	0.27565	0.13936		
0.45619	0.33464	0.21309		
0.49142	0.38161	0.27181		
0.52104	0.42111	0.32118		
0.54658	0.45517	0.36375		
0.55925	0.47205	0.38485		
0.55824	0.47071	0.38318		
0.54714	0.45591	0.36467		
0.53764	0.44325	0.34885		
0.52392	0.42495	0.32598		
0.50432	0.39881	0.29331		
0.48664	0.37524	0.26385		
0.47127	0.35476	0.23824		
0.45374	0.33137	0.20901		
0.44269	0.31664	0.19059		
0.43034	0.30018	0.17002		
0.4208	0.28745	0.15411		
0.52173	0.42203	0.32233		
0.52824	0.43071	0.33318		
0.53518	0.43996	0.34474		
0.53692	0.44228	0.34764		
0.54278	0.4501	0.35741		
0.54475	0.45272	0.36069		
0.54087	0.44755	0.35423		
0.54429	0.45211	0.35993		
0.54701	0.45574	0.36447		
0.5475	0.45639	0.36528		
0.44812	0.32388	0.19965		
0.44957	0.32582	0.20206		
0.45783	0.33683	0.21583		
0.4615	0.34172	0.22194		
0.46933	0.35216	0.23499		
0.47509	0.35984	0.24459		
0.48195	0.36899	0.25603		
0.48716	0.37593	0.26471		
0.49314	0.3839	0.27467		
0.50246	0.39633	0.29021		
0.51229	0.40945	0.3066		
0.52026	0.42007	0.31988		
0.52971	0.43267	0.33563		
0.53454	0.43911	0.34368		
0.54148	0.44836	0.35524		
0.54433	0.45217	0.36		
0.54545	0.45365	0.36185		
0.54749	0.45637	0.36526		
0.55161	0.46187	0.37213		
0.56108	0.4745	0.38792		
0.56992	0.48628	0.40265		
0.57637	0.49489	0.4134		
0.58505	0.50646	0.42786		
0.59116	0.5146	0.43804		
0.59731	0.5228	0.44829		
0.60189	0.52891	0.45593		
0.60241	0.5296	0.45679		
0.59796	0.52367	0.44938		
0.57709	0.49584	0.41459		
0.55507	0.46649	0.3779		
0.52698	0.42903	0.33108		
0.49002	0.37975	0.26948		
0.44946	0.32567	0.20188		
0.40004	0.25977	0.11951		
0.34961	0.19253	0.035454		
0.30328	0.13076	0.03		
0.25731	0.069469	0.03		
0.20338	0.03	0.03		
0.1548	0.03	0.03		
0.10626	0.03	0.03		
0.054033	0.03	0.03		
0.0029673	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.049936	0.03	0.03		
0.10645	0.03	0.03		
0.16476	0.03	0.03		
0.22518	0.026635	0.03		
0.27862	0.097883	0.03		
0.33883	0.17816	0.017489		
0.39884	0.25817	0.1175		
0.45371	0.33134	0.20896		
0.50608	0.40117	0.29625		
0.54202	0.44908	0.35615		
0.56889	0.48491	0.40093		
0.58803	0.51043	0.43283		
0.60518	0.5333	0.46142		
0.61075	0.54072	0.4707		
0.60764	0.53657	0.46551		
0.60113	0.5279	0.45466		
0.59413	0.51856	0.44299		
0.58736	0.50954	0.43171		
0.57832	0.49748	0.41665		
0.57138	0.48822	0.40507		
0.56368	0.47796	0.39224		
0.56214	0.47591	0.38968		
0.56334	0.47751	0.39168		
0.56031	0.47347	0.38663		
0.55966	0.47261	0.38555		
0.5603	0.47346	0.38662		
0.5672	0.48265	0.39811		
0.57025	0.48672	0.40319		
0.57123	0.48803	0.40483		
0.5696	0.48585	0.40211		
0.57062	0.48722	0.40382		
0.57402	0.49175	0.40948		
0.57746	0.49633	0.41521		
0.5763	0.49479	0.41328		
0.58301	0.50374	0.42447		
0.58455	0.50579	0.42702		
0.58971	0.51267	0.43562		
0.59606	0.52114	0.44622		
0.60305	0.53046	0.45787		
0.61007	0.53982	0.46956		
0.61428	0.54543	0.47658		
0.61788	0.55022	0.48257		
0.62198	0.55569	0.48941		
0.62837	0.56422	0.50007		
0.6319	0.56892	0.50594		
0.63657	0.57515	0.51373		
0.63957	0.57915	0.51873		
0.64332	0.58414	0.52497		
0.64506	0.58647	0.52788		
0.64449	0.58571	0.52693		
0.64503	0.58643	0.52783		
0.64633	0.58816	0.52999		
0.64329	0.58412	0.52494		
0.64396	0.585	0.52604		
0.64265	0.58325	0.52386		
0.64302	0.58375	0.52448		
0.64133	0.58149	0.52166		
0.64226	0.58274	0.52321		
0.64349	0.58438	0.52527		
0.63816	0.57727	0.51637		
0.62954	0.56577	0.502		
0.61976	0.55274	0.48571		
0.60214	0.52924	0.45634		
0.57658	0.49516	0.41375		
0.5457	0.454	0.36229		
0.50143	0.39496	0.28849		
0.45137	0.32822	0.20506		
0.39411	0.25187	0.10963		
0.33831	0.17747	0.016635		
0.28721	0.10933	0.03		
0.22678	0.028767	0.03		
0.16864	0.03	0.03		
0.11399	0.03	0.03		
0.056978	0.03	0.03		
0.014496	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.019534	0.03	0.03		
0.08073	0.03	0.03		
0.13863	0.03	0.03		
0.19068	0.03	0.03		
0.26001	0.073065	0.03		
0.33304	0.17044	0.0078374		
0.40199	0.26238	0.12277		
0.47132	0.35482	0.23832		
0.53133	0.43483	0.33833		
0.58512	0.50655	0.42798		
0.62135	0.55485	0.48835		
0.65294	0.59698	0.54102		
0.67638	0.62823	0.58008		
0.69033	0.64683	0.60334		
0.69638	0.65489	0.61341		
0.69612	0.65455	0.61298		
0.69563	0.6539	0.61217		
0.69119	0.64798	0.60477		
0.68612	0.64121	0.59631		
0.68213	0.63589	0.58965		
0.67984	0.63284	0.58585		
0.67559	0.62718	0.57877		
0.67618	0.62796	0.57974		
0.68169	0.6353	0.58892		
0.68132	0.63481	0.5883		
0.68286	0.63687	0.59088		
0.68646	0.64167	0.59688		
0.68819	0.64397	0.59976		
0.68756	0.64314	0.59871		
0.68793	0.64363	0.59932		
0.68886	0.64487	0.60088		
0.69493	0.65296	0.61099		
0.69487	0.65288	0.6109		
0.69292	0.65028	0.60764		
0.69085	0.64753	0.6042		
0.68864	0.64457	0.60051		
0.68853	0.64443	0.60033		
0.69253	0.64977	0.607		
0.69547	0.65369	0.6119		
0.69744	0.65631	0.61518		
0.69965	0.65925	0.61886		
0.70052	0.66041	0.62031		
0.69959	0.65918	0.61876		
0.70032	0.66015	0.61998		
0.69819	0.65731	0.61643		
0.69827	0.65741	0.61655		
0.69886	0.6582	0.61754		
0.69802	0.65709	0.61615		
0.69758	0.65649	0.61541		
0.69705	0.65579	0.61453		
0.69847	0.65768	0.61689		
0.70119	0.66132	0.62144		
0.7025	0.66306	0.62362		
0.70184	0.66217	0.62251		
0.7019	0.66226	0.62261		
0.70226	0.66274	0.62321		
0.7042	0.66532	0.62644		
0.70592	0.66762	0.62931		
0.7078	0.67012	0.63244		
0.71024	0.67338	0.63652		
0.70892	0.67161	0.6343		
0.704	0.66505	0.62611		
0.69056	0.64714	0.60372		
0.6705	0.62039	0.57029		
0.64653	0.58843	0.53033		
0.61827	0.55075	0.48322		
0.5815	0.50173	0.42195		
0.53618	0.4413	0.34641		
0.48501	0.37307	0.26113		
0.43611	0.30787	0.17963		
0.38411	0.23854	0.092966		
0.34326	0.18406	0.024872		
0.29101	0.11441	0.03		
0.24122	0.048014	0.03		
0.1854	0.03	0.03		
0.14108	0.03	0.03		
0.097105	0.03	0.03		
0.063261	0.03	0.03		
0.029582	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.00049291	0.03	0.03		
0.024244	0.03	0.03		
0.061678	0.03	0.03		
0.059847	0.03	0.03		
0.10184	0.03	0.03		
0.14227	0.03	0.03		
0.19079	0.03	0.03		
0.24313	0.050559	0.03		
0.30575	0.13406	0.03		
0.36062	0.20722	0.053816		
0.42314	0.29057	0.158		
0.4867	0.37533	0.26395		
0.54366	0.45127	0.35888		
0.59079	0.5141	0.43742		
0.62911	0.5652	0.50129		
0.65318	0.5973	0.54141		
0.6729	0.62359	0.57428		
0.68559	0.64051	0.59543		
0.68672	0.64201	0.59731		
0.67929	0.63211	0.58492		
0.66888	0.61823	0.56758		
0.65878	0.60476	0.55074		
0.6473	0.58946	0.53161		
0.63926	0.57874	0.51821		
0.63309	0.5705	0.50792		
0.62703	0.56243	0.49783		
0.62196	0.55567	0.48938		
0.61671	0.54867	0.48062		
0.60619	0.53465	0.4631		
0.59882	0.52481	0.45081		
0.59031	0.51347	0.43662		
0.58274	0.50337	0.42401		
0.57775	0.49672	0.41569		
0.57278	0.49009	0.40741		
0.57329	0.49077	0.40826		
0.57115	0.48792	0.4047		
0.577	0.49573	0.41445		
0.58074	0.50071	0.42068		
0.58469	0.50598	0.42727		
0.58809	0.51051	0.43294		
0.59536	0.52021	0.44505		
0.60069	0.52731	0.45393		
0.60718	0.53596	0.46474		
0.61163	0.5419	0.47216		
0.61016	0.53994	0.46972		
0.61185	0.54218	0.47252		
0.61865	0.55126	0.48386		
0.62402	0.55842	0.49282		
0.62634	0.56151	0.49668		
0.631	0.56772	0.50444		
0.63453	0.57243	0.51033		
0.6362	0.57466	0.51311		
0.64055	0.58046	0.52036		
0.64809	0.59051	0.53293		
0.65381	0.59814	0.54246		
0.65795	0.60365	0.54936		
0.65988	0.60624	0.55259		
0.66605	0.61446	0.56286		
0.66899	0.61838	0.56777		
0.67244	0.62298	0.57352		
0.67665	0.62859	0.58053		
0.68043	0.63363	0.58683		
0.68372	0.63802	0.59231		
0.68726	0.64273	0.59821		
0.68869	0.64464	0.60059		
0.68691	0.64227	0.59763		
0.68073	0.63402	0.58732		
0.67114	0.62124	0.57134		
0.65533	0.60016	0.54499		
0.63172	0.56868	0.50564		
0.60176	0.52873	0.45571		
0.56211	0.47587	0.38963		
0.52249	0.42305	0.3236		
0.47847	0.36434	0.25022		
0.4309	0.30093	0.17095		
0.38983	0.24616	0.10249		
0.33985	0.17952	0.019195		
0.29342	0.11762	0.03		
0.24053	0.047092	0.03		
0.19034	0.03	0.03		
0.13128	0.03	0.03		
0.08401	0.03	0.03		
0.039025	0.03	0.03		
0.0037317	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0033377	0.03	0.03		
0.042227	0.03	0.03		
0.08138	0.03	0.03		
0.13725	0.03	0.03		
0.18937	0.03	0.03		
0.23979	0.046107	0.03		
0.29435	0.11886	0.03		
0.36459	0.21252	0.060436		
0.42009	0.28651	0.15293		
0.4722	0.35599	0.23977		
0.53069	0.43398	0.33727		
0.58766	0.50994	0.43221		
0.63203	0.5691	0.50616		
0.66963	0.61923	0.56882		
0.69872	0.65801	0.6173		
0.71491	0.6796	0.64429		
0.72925	0.69872	0.66819		
0.73494	0.70631	0.67768		
0.73539	0.70692	0.67844		
0.73201	0.70241	0.6728		
0.72974	0.69937	0.669		
0.72852	0.69774	0.66697		
0.72863	0.6979	0.66717		
0.72956	0.69914	0.66872		
